Component,Product Name,Brand,Current Price,Old Price,Discount Amount,Stock Status
RAM,CORSAIR Vengeance RGB RS 16GB (2 x 8GB) DDR4 3600Mhz Desktop Ram,CORSAIR,"৳ 18,000","৳ 19,000","৳ 1,000",In Stock
RAM,AITC KINGSMAN 16GB DDR4 3200MHz RGB Desktop Ram,AITC,"৳ 15,200","৳ 16,200","৳ 1,000",In Stock
RAM,AITC KINGSMAN 8GB DDR4 3200MHz RGB Desktop Ram,AITC,"৳ 8,000","৳ 8,500",৳ 500,In Stock
RAM,TwinMos 8GB 3200MHz DDR4 Desktop RAM,TwinMos,"৳ 8,800","৳ 9,200",৳ 400,In Stock
RAM,TwinMos 8GB 2666MHz DDR4 Desktop RAM,TwinMos,"৳ 8,300","৳ 8,700",৳ 400,In Stock
RAM,G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 4600MHz RGB DDR4 RAM,G.SKILL,"৳ 28,000","৳ 29,000","৳ 1,000",In Stock
RAM,Corsair Dominator Platinum RGB 8GB DDR4 3200Mhz Desktop Ram,Corsair,"৳ 9,000","৳ 9,500",৳ 500,In Stock
RAM,Patriot Viper Gaming RGB 16GB DDR4 3200Mhz Desktop Ram,Patriot,"৳ 15,200","৳ 16,000",৳ 800,In Stock
RAM,PNY XLR8 GAMING 8GB DDR4 3200MHz DESKTOP RAM,PNY,"৳ 7,800","৳ 8,000",৳ 200,In Stock
RAM,PNY XLR8 GAMING 16GB DDR4 3200MHz DESKTOP RAM,PNY,"৳ 12,500","৳ 15,000","৳ 2,500",In Stock
RAM,Patriot Viper Gaming RGB 8GB DDR4 3200Mhz Desktop Ram,Patriot,"৳ 8,000","৳ 8,500",৳ 500,In Stock
RAM,G.Skill Trident Z 16GB DDR4 3200Mhz Desktop Ram,G.Skill,"৳ 15,500","৳ 16,500","৳ 1,000",In Stock
RAM,Corsair Vengeance LPX 16GB DDR4 3200Mhz Desktop Ram,Corsair,"৳ 13,800","৳ 15,000","৳ 1,200",In Stock
RAM,G.Skill Trident Z RGB 8GB DDR4 3200Mhz Desktop Ram,G.Skill,"৳ 8,600","৳ 9,900","৳ 1,300",In Stock
RAM,G.Skill Ripjaws-V 16GB DDR4 3200Mhz Desktop Ram,G.Skill,"৳ 15,400","৳ 16,500","৳ 1,100",In Stock
RAM,G.Skill Trident Z RGB 16GB DDR4 3200Mhz Desktop Ram,G.Skill,"৳ 15,500","৳ 16,500","৳ 1,000",In Stock
RAM,Corsair Vengeance LPX 8GB DDR4 3200Mhz Desktop Ram,Corsair,"৳ 9,000","৳ 9,500",৳ 500,In Stock
RAM,G.Skill Trident Z 8GB DDR4 3200Mhz Desktop Ram,G.Skill,"৳ 8,400","৳ 9,500","৳ 1,100",In Stock
RAM,G.Skill Ripjaws-V 8GB DDR4 3200Mhz Desktop Ram,G.Skill,"৳ 8,300","৳ 8,500",৳ 200,In Stock
RAM,CORSAIR VENGEANCE LPX 64GB (2x32GB) 3200MHz CL16 Desktop Ram,CORSAIR,Call For Price,,৳ 500,Out of Stock
RAM,Corsair Vengeance RGB Pro 32GB (2 x 16GB) DDR4 3000MHz Heatsink Desktop RAM (Black),Corsair,Call For Price,,৳ 400,Out of Stock
RAM,CORSAIR VENGEANCE LPX 16GB DDR4 3600MHZ C18 DESKTOP RAM,CORSAIR,Call For Price,,"৳ 1,200",Out of Stock
RAM,Corsair Vengeance LPX 8GB DDR4 3600Mhz Desktop Ram,Corsair,Call For Price,,৳ 300,Out of Stock
RAM,Up Coming,Up,,,G.Skill Trident Z5 Neo RGB 16GB DDR5 5600MHz CL30 Desktop RAM,Out of Stock
RAM,Up Coming,Up,,,AITC Kingsman Vertex RGB DDR5 16GB 7200MHz CL34 Gaming Desktop Ram,Out of Stock
RAM,AITC Kingsman Innovator 32GB DDR4 3200MHz CL22 Gaming Desktop RAM,AITC,Up Coming,,৳ 500,Out of Stock
RAM,Colorful Battle-AX 16GB DDR5 6000MHZ Desktop Ram - Black,Colorful,Up Coming,,"৳ 19,400",Out of Stock
RAM,G.Skill Trident Z5 Royal 16GB RGB DDR5 6000 MHz CL28 Desktop RAM,G.Skill,Up Coming,,৳ 600,Out of Stock
RAM,Up Coming,Up,,,Colorful Battle-AX 16GB DDR5 6000MHZ C38 Desktop RAM,Out of Stock
RAM,Corsair VENGEANCE RGB 32GB (2x16GB) DDR5 DRAM 8000MT/s CL36 Desktop Ram,Corsair,Up Coming,,"৳ 4,000",Out of Stock
RAM,Corsair VENGEANCE 32GB DDR5 6000MT/s CL36 Desktop RAM,Corsair,Up Coming,,"৳ 1,100",Out of Stock
RAM,Corsair VENGEANCE RGB 64GB (2x32GB) DDR5 6000Mhz CL30 Desktop RAM,Corsair,Up Coming,,"৳ 4,000",Out of Stock
RAM,Corsair Vengeance 16GB DDR5 6000MHz C36 White Desktop RAM,Corsair,Up Coming,,"৳ 1,100",Out of Stock
RAM,AGI UD138 8GB DDR4 3200Mhz Desktop RAM,AGI,Up Coming,,"৳ 1,400",Out of Stock
RAM,Corsair VENGEANCE 64GB (2x32GB) DDR5 6000MT/s CL30 Desktop RAM With DRAM,Corsair,Up Coming,,"৳ 1,000",Out of Stock
RAM,Team T-Force Delta RGB 32GB (16GBx2) DDR5 6000MHz CL38 Black Gaming Desktop RAM with Heatsink,Team,Up Coming,,"৳ 1,000",Out of Stock
RAM,Corsair VENGEANCE RGB CL28 16GB DDR5 6000MHz Desktop RAM,Corsair,Up Coming,,৳ 500,Out of Stock
RAM,Apacer Panther RGB 32GB DDR5 Desktop Gaming RAM,Apacer,Up Coming,,"৳ 2,000",Out of Stock
RAM,Dahua DDR-C600UHW16G32 8GB 3200 MHz DDR4 Desktop,Dahua,Up Coming,,"৳ 2,000",Out of Stock
RAM,Corsair Vengeance RGB (32GB+32GB) 6000MHz DDR5 Gaming Desktop RAM,Corsair,Up Coming,,"৳ 1,500",Out of Stock
RAM,Corsair Vengeance RGB 32GB 6000MHz DDR5 Desktop RAM,Corsair,Up Coming,,"৳ 1,000",Out of Stock
RAM,TEAM T-Force XTREEM ARGB DDR5 48GB(24*2) 7200MHz Desktop Ram,TEAM,Up Coming,,"৳ 2,000",Out of Stock
RAM,Team T-FORCE XTREEM ARGB 32GB(2*16) DDR5 7200Mhz Desktop RAM (Black),Team,Up Coming,,"৳ 1,400",Out of Stock
RAM,Corsair VENGEANCE RGB 64GB (2x32GB) 6000Mhz CL30 Desktop RAM,Corsair,Up Coming,,"৳ 2,000",Out of Stock
RAM,Corsair VENGEANCE RGB 16GB DDR5 6000MHz Desktop RAM (White),Corsair,Up Coming,,৳ 500,Out of Stock
RAM,NEO FORZA NMUD580EA3 8GB DDR5 5200MHz DESKTOP RAM,NEO,Up Coming,,"৳ 1,200",Out of Stock
RAM,Neo Forza MARS 8GB 3200Mhz DDR4 Desktop RAM,Neo,Up Coming,,৳ 300,Out of Stock
RAM,Neo Forza BLACK FAYE 8GB 3200Mhz CL16 DDR5 Desktop RAM,Neo,Up Coming,,৳ 100,Out of Stock
RAM,Neo Forza TRINITY 16GB 5600Mhz DDR5 RAM,Neo,Up Coming,,৳ 400,Out of Stock
RAM,Corsair VENGEANCE RGB 48GB(2x24GB) 7200mt/s Cl36 DDR5 Dram Desktop RAM,Corsair,Up Coming,,"৳ 2,200",Out of Stock
RAM,Corsair VENGEANCE RGB 48GB (2x24GB) 7200MT/s DDR5 Desktop Ram Kit,Corsair,Up Coming,,"৳ 4,000",Out of Stock
RAM,Corsair VENGEANCE 16GB 7200MHz DDR5 Gaming RGB Desktop RAM,Corsair,Up Coming,,৳ 500,Out of Stock
RAM,Corsair DOMINATOR PLATINUM RGB 32GB (2x16GB) DDR5 DRAM 5200MT/s CL40 Desktop Ram,Corsair,Up Coming,,"৳ 1,200",Out of Stock
RAM,Corsair Dominator Platinum RGB 32GB (2X16GB) DDR5 7200Mt/S CL34 Desktop Ram,Corsair,Up Coming,,"৳ 2,000",Out of Stock
RAM,Corsair VENGEANCE 16GB DDR5 6800MHz Desktop RAM,Corsair,Up Coming,,"৳ 1,500",Out of Stock
RAM,TEAMGROUP T-FORCE DELTA RGB DDR5 48GB (24GBX2) 7200MHZ GAMING DESKTOP RAM,TEAMGROUP,Up Coming,,৳ 500,Out of Stock
RAM,CORSAIR VENGEANCE 32GB (2x16GB) 6200MHZ DDR5 DESKTOP RAM,CORSAIR,Up Coming,,"৳ 1,700",Out of Stock
RAM,CORSAIR VENGEANCE 32GB (2x16GB) 7200MHZ DDR5 DESKTOP RAM,CORSAIR,Up Coming,,"৳ 2,800",Out of Stock
RAM,CORSAIR VENGEANCE RGB 32GB (2x16GB) 6600MHZ DDR5 DESKTOP RAM,CORSAIR,Up Coming,,৳ 501,Out of Stock
RAM,CORSAIR VENGEANCE RGB 32GB (2x16GB) 6800MHZ DDR5 DESKTOP RAM,CORSAIR,Up Coming,,"৳ 1,100",Out of Stock
RAM,CORSAIR DOMINATOR TITANIUM RGB 32GB (2X16GB) DDR5 DRAM 6000MHZ CL30 AMD XMP DESKTOP RAM (GREY),CORSAIR,Up Coming,,"৳ 1,200",Out of Stock
RAM,COLORFUL BATTLE-AX 8GB DDR4 3200 MHZ DESKTOP RAM (WHITE),COLORFUL,Up Coming,,"৳ 1,000",Out of Stock
RAM,TEAMGROUP T-FORCE DELTA RGB DDR5 32GB (2X16GB) 7600MHZ WHITE DESKTOP RAM,TEAMGROUP,Up Coming,,"৳ 1,000",Out of Stock
RAM,CORSAIR DOMINATOR PLATINUM RGB 32GB (2X16GB) 5600MHZ DDR5 C36 AMD EXPO DESKTOP RAM,CORSAIR,Up Coming,,"৳ 4,000",Out of Stock
RAM,CORSAIR DOMINATOR PLATINUM RGB 32GB (2X16GB) 6000MHZ DDR5 C36 AMD EXPO DESKTOP RAM,CORSAIR,Up Coming,,"৳ 1,600",Out of Stock
RAM,CORSAIR VENGEANCE RGB 32GB (2X16GB) 5600MHZ DDR5 C40 AMD EXPO DESKTOP RAM,CORSAIR,Up Coming,,"৳ 2,500",Out of Stock
RAM,CORSAIR VENGEANCE 16GB DDR5 5200MHZ RAM,CORSAIR,Up Coming,,"৳ 2,300",Out of Stock
RAM,CORSAIR VENGEANCE 16GB DDR5 5600MHZ RAM,CORSAIR,Up Coming,,৳ 600,Out of Stock
RAM,CORSAIR VENGEANCE 32GB (1X32GB) DDR5 DRAM 5200MHZ C40 DESKTOP RAM,CORSAIR,Up Coming,,৳ 300,Out of Stock
RAM,CORSAIR VENGEANCE 32GB (1X32GB) DDR5 DRAM 5600MHZ C40 DESKTOP RAM,CORSAIR,Up Coming,,৳ 700,Out of Stock
RAM,ZADAK SPARK RGB 8GB DDR4 3200MHZ DESKTOP GAMING RAM,ZADAK,Up Coming,,৳ 200,Out of Stock
RAM,CORSAIR DOMINATOR PLATINUM RGB 16GB DDR5 5600MHZ C36 RAM,CORSAIR,Up Coming,,"৳ 2,200",Out of Stock
RAM,GEIL POLARIS 32GB (16GB X 2) DDR5 5200MHZ RGB DESKOTP RAM (GRAY),GEIL,Up Coming,,"৳ 1,000",Out of Stock
RAM,GEIL POLARIS 32GB (16GB X 2) DDR5 5200MHZ RGB DESKOTP RAM (RED),GEIL,Up Coming,,"৳ 2,000",Out of Stock
RAM,GEIL POLARIS RGB 32GB 4800MHZ DDR5 (16 X 2) DESKTOP RAM,GEIL,Up Coming,,"৳ 3,000",Out of Stock
RAM,Silicon Power XPower Turbine 32GB (16 X 2) 3200Mhz DDR4 UDIMM Gaming RAM,Silicon,Up Coming,,"৳ 1,000",Out of Stock
RAM,Silicon Power XPower Turbine 16GB (8 X 2) 3200Mhz DDR4 UDIMM Gaming RAM,Silicon,Up Coming,,৳ 300,Out of Stock
RAM,Silicon Power XPower Turbine 16GB 3200Mhz DDR4 UDIMM Gaming RAM,Silicon,Up Coming,,৳ 500,Out of Stock
RAM,Silicon Power XPower Turbine 8GB 3200Mhz DDR4 UDIMM Gaming RAM,Silicon,Up Coming,,৳ 200,Out of Stock
RAM,GIGABYTE AORUS RGB 16GB (2x8GB) DDR4 3600Mhz Desktop Ram,GIGABYTE,Up Coming,,৳ 300,Out of Stock
RAM,TEAM Delta RGB 16GB(2x8GB) CL38 DDR5 6000MHz Gaming Desktop RAM,TEAM,"৳ 17,000","৳ 17,800",৳ 800,Out of Stock
RAM,G Skill Trident Z5 16GB RGB DDR5-6000 MHz Desktop RAM,G,"৳ 40,000","৳ 45,000","৳ 5,000",Out of Stock
RAM,GSKILL RIPJAWS S5 32GB DDR5 5600MHz DESKTOP RAM,GSKILL,"৳ 10,300","৳ 11,300","৳ 1,000",Out of Stock
RAM,Gskill Ripjaws S5 32GB 5600MHz DDR5 CL 30 Desktop Ram,Gskill,"৳ 25,000","৳ 26,000","৳ 1,000",Out of Stock
RAM,G.Skill Trident Z 8GB DDR4 3200MHz CL - 16-18-18-38 Desktop RAM,G.Skill,"৳ 5,300","৳ 6,360","৳ 1,060",Out of Stock
RAM,TEAM Delta RGB 16GB DDR5 6000MHz CL30 Gaming Desktop RAM (White),TEAM,"৳ 15,500","৳ 16,500","৳ 1,000",Out of Stock
RAM,PNY XLR8 Gaming (16x2) 32GB DDR5 RGB 6000MHz CL30 Desktop RAM,PNY,"৳ 60,000","৳ 62,000","৳ 2,000",Out of Stock
RAM,OSCOO R500 RGB 32GB DDR5 5600MHz CL42 Desktop RAM With Heatsink,OSCOO,"৳ 25,000","৳ 26,000","৳ 1,000",Out of Stock
RAM,Twinmos TornadoX7 Pro 8GB 3200MHz Desktop RAM with Heatsink,Twinmos,"৳ 4,500","৳ 5,000",৳ 500,Out of Stock
RAM,Neo Forza 8GB DDR5 5200MHz CL40 RGB Heatsink Desktop RAM,Neo,"৳ 6,500","৳ 6,800",৳ 300,Out of Stock
RAM,Neo Forza NFGD480E82 8GB DDR4 3200MHz CL16 Desktop RGB RAM with Heatsink,Neo,"৳ 4,700","৳ 5,000",৳ 300,Out of Stock
RAM,Patriot Viper Steel RGB 8GB DDR4 3200MHz CL18 Desktop RAM,Patriot,"৳ 4,500","৳ 5,500","৳ 1,000",Out of Stock
RAM,Patriot Viper Steel RGB 16GB DDR4 3200MHz CL18 Desktop RAM,Patriot,"৳ 7,500","৳ 8,500","৳ 1,000",Out of Stock
RAM,Apacer Panther 16GB DDR5 6000MHz CL40 Desktop RAM,Apacer,"৳ 9,000","৳ 10,300","৳ 1,300",Out of Stock
RAM,KINGSTON FURY Beast 32GB DDR5 6000MHz CL30 RGB Desktop RAM,KINGSTON,"৳ 57,000","৳ 61,000","৳ 4,000",Out of Stock
RAM,Netac Basic 16GB 3200MHZ C19 DDR4 Desktop RAM,Netac,"৳ 8,700","৳ 9,200",৳ 500,Out of Stock
RAM,Netac Basic DDR5 5600MHZ 16GB C46 Desktop RAM,Netac,"৳ 13,300","৳ 13,800",৳ 500,Out of Stock
RAM,Netac Shadow RGB 16GB DDR5 5600MHz Desktop RAM - Silver,Netac,"৳ 16,000","৳ 16,500",৳ 500,Out of Stock
RAM,Netac Z RGB 16GB DDR5 6200MHz Heatsink Desktop RAM - Silver,Netac,"৳ 23,500","৳ 27,500","৳ 4,000",Out of Stock
RAM,TEAM T-FORCE DELTA RGB 32GB 7200MHz DDR5 Gaming Desktop RAM - Black,TEAM,"৳ 20,600","৳ 22,000","৳ 1,400",Out of Stock
RAM,TEAM T-FORCE DELTA RGB 32GB 7200MHz DDR5 Gaming Desktop RAM - White,TEAM,"৳ 20,600","৳ 22,000","৳ 1,400",Out of Stock
RAM,TEAM XTREEM ARGB 48GB 8000MHz DDR5 Desktop RAM,TEAM,"৳ 40,400","৳ 42,000","৳ 1,600",Out of Stock
RAM,Team Elite Plus 16GB 4800MHz DDR5 Desktop RAM - Black,Team,"৳ 8,500","৳ 8,900",৳ 400,Out of Stock
RAM,Hiksemi ARMOR 16GB DDR5 5600 MHz CL40 Desktop Ram (Black),Hiksemi,"৳ 13,500","৳ 16,500","৳ 3,000",Out of Stock
RAM,Hiksemi ARMOR 16GB DDR5 6000 MHz Cl36 Desktop Ram (Black),Hiksemi,"৳ 6,600","৳ 8,600","৳ 2,000",Out of Stock
RAM,Hiksemi ARMOR 16GB DDR5 6000 MHz CL36 Desktop Ram (White),Hiksemi,"৳ 14,400","৳ 15,000",৳ 600,Out of Stock
RAM,OSCOO P300 16GB DDR5 5200MHz CL36 Desktop RAM,OSCOO,"৳ 12,800","৳ 13,500",৳ 700,Out of Stock
RAM,PC Power Ultron DDR4 8GB 3200MHz CL22 Heatsink Desktop RAM (White),PC,"৳ 2,950","৳ 3,100",৳ 150,Out of Stock
RAM,Neo Forza 16GB DDR4 CL16 3200MHz Heatsink Desktop RAM,Neo,"৳ 7,000","৳ 7,500",৳ 500,Out of Stock
RAM,PNY XLR8 Gaming 32GB (2x16GB) CL36 DDR5 6000MHz Desktop RAM,PNY,"৳ 35,000","৳ 37,000","৳ 2,000",Out of Stock
RAM,Corsair VENGEANCE RGB 16GB (2x8GB) DDR5 DRAM 5200MT/s CL40 Desktop RAM (Black),Corsair,"৳ 7,800","৳ 8,800","৳ 1,000",Out of Stock
RAM,Team T-create Classic 16GB (2x 8GB) DDR4 3200mhz Desktop RAM (White),Team,"৳ 8,000","৳ 8,200",৳ 200,Out of Stock
RAM,Team T-FORCE DELTA RGB 8GB 5600MHz DDR5 Desktop RAM,Team,"৳ 6,800","৳ 7,200",৳ 400,Out of Stock
RAM,TEAM T-Force VULCAN 8GB DDR5 5600MHz CL40 Desktop RAM,TEAM,"৳ 6,300","৳ 6,500",৳ 200,Out of Stock
RAM,Team T-Force Vulcan Z 16GB 3200MHz DDR4 CL16 Desktop RAM,Team,"৳ 6,200","৳ 6,700",৳ 500,Out of Stock
RAM,Team T-FORCE Delta RGB 32GB (16GBx2) 8000MHz DDR5 Gaming Desktop Ram,Team,"৳ 30,000","৳ 32,000","৳ 2,000",Out of Stock
RAM,G.Skill Trident Z5 128GB DDR5 6000MHz CL34 RGB Desktop RAM,G.Skill,"৳ 96,000","৳ 100,000","৳ 4,000",Out of Stock
RAM,Oscoo OSC-D4 T200 16GB DDR4 CL19 3200MHz Desktop Ram,Oscoo,"৳ 4,100","৳ 4,900",৳ 800,Out of Stock
RAM,Oscoo OSC-D4 T200 8GB DDR4 CL17 3200MHz Desktop Ram,Oscoo,"৳ 2,800","৳ 3,200",৳ 400,Out of Stock
RAM,Corsair VENGEANCE RGB 16GB (1x16GB) DDR5 CL30 6000MHz Desktop RAM,Corsair,"৳ 23,500","৳ 25,500","৳ 2,000",Out of Stock
RAM,Gskill Ripjaws S5 96GB (2x48GB) DDR5-6000 CL30-36-36-96 Desktop RAM,Gskill,"৳ 48,000","৳ 50,000","৳ 2,000",Out of Stock
RAM,G Skill Trident Z5 16GB DDR5-5600 MHz CL30-36-36-89 Desktop RAM,G,"৳ 14,500","৳ 15,000",৳ 500,Out of Stock
RAM,G Skill Trident Z5 32GB (2 x 16GB) RGB DDR5-6000 MHz CL28-36-36-96 Desktop RAM,G,"৳ 55,000","৳ 58,000","৳ 3,000",Out of Stock
RAM,Corsair DOMINATOR TITANIUM RGB 64GB (2X32GB) DDR5 DRAM 6000mhz Cl30 AMD XMP Desktop RAM (Grey),Corsair,"৳ 41,000","৳ 46,000","৳ 5,000",Out of Stock
RAM,PNY Performance 8GB DDR4 CL22 3200MHz Desktop RAM,PNY,"৳ 2,800","৳ 3,200",৳ 400,Out of Stock
RAM,Transcend 16GB DDR5 6400Mhz CU-DIMM Desktop RAM,Transcend,"৳ 6,500","৳ 7,200",৳ 700,Out of Stock
RAM,Adata Lancer Blade 16GB DDR5 5600Mhz 30 Latency Gaming Desktop RAM,Adata,"৳ 9,500","৳ 10,500","৳ 1,000",Out of Stock
RAM,TEAM T-FORCE DELTA RGB 16GB DDR5 6000MHz CL28 Desktop RAM (White),TEAM,"৳ 12,800","৳ 14,000","৳ 1,200",Out of Stock
RAM,Team T-Create Expert 8GB DDR4 3200MHz Heatsink Gaming Desktop RAM,Team,"৳ 4,500","৳ 5,000",৳ 500,Out of Stock
RAM,Twinmos VoltX 32GB 6000MHz CL36 DDR5 Desktop Ram,Twinmos,"৳ 60,000","৳ 62,000","৳ 2,000",Out of Stock
RAM,Team Delta RGB 8GB DDR4 CL16-18-18-38 3200MHz Desktop RAM,Team,"৳ 4,100","৳ 4,400",৳ 300,Out of Stock
RAM,Team Vulcan Z 8GB DDR4 3200MHz CL16-18-18-38 Gaming RAM,Team,"৳ 3,500","৳ 4,900","৳ 1,400",Out of Stock
RAM,Team T-CREATE EXPERT 16GB DDR4 3200MHz Desktop RAM,Team,"৳ 6,000","৳ 6,500",৳ 500,Out of Stock
RAM,ADATA XPG GAMMIX D30 8GB DDR4 3000MHz Heat Sink RAM,ADATA,"৳ 5,500","৳ 5,800",৳ 300,Out of Stock
RAM,Team T-Force Delta RGB 64GB (32GB X 2) DDR5 6000MHz CL38 RAM,Team,"৳ 28,000","৳ 29,600","৳ 1,600",Out of Stock
RAM,TEAM T-FORCE DELTA RGB 32GB (2x16GB) 6000MHz DDR5 CL30 White Gaming Desktop RAM,TEAM,"৳ 20,500","৳ 21,500","৳ 1,000",Out of Stock
RAM,Team T-Force Delta RGB 32GB (2 x 16GB) CL30 DDR5 6000MHz RAM,Team,"৳ 16,000","৳ 16,500",৳ 500,Out of Stock
RAM,TEAM T-FORCE DELTA RGB 32GB (2x16GB) 6000MHz DDR5 CL30 Black Gaming Desktop RAM,TEAM,"৳ 16,200","৳ 17,000",৳ 800,Out of Stock
RAM,Team T-Force Delta RGB 32GB (2 x 16GB) DDR5 6000MHz CL28 RAM,Team,"৳ 31,000","৳ 32,500","৳ 1,500",Out of Stock
RAM,Team T-CREATE EXPERT 32GB (2X16GB) DDR4 3200MHz CL16 Desktop Ram,Team,"৳ 12,500","৳ 14,000","৳ 1,500",Out of Stock
RAM,Team Delta RGB 16GB DDR5 8000MHz CL38 Desktop RAM (White),Team,"৳ 15,000","৳ 17,000","৳ 2,000",Out of Stock
RAM,Team Delta RGB 32GB (2x16GB) DDR5 8000MHz CL38 Desktop RAM (White),Team,"৳ 29,500","৳ 32,500","৳ 3,000",Out of Stock
RAM,Team Delta RGB 32GB DDR5 6000MHz CL38 Desktop RAM (White),Team,"৳ 19,500","৳ 20,500","৳ 1,000",Out of Stock
RAM,Team Delta RGB 64GB (2x32GB) DDR5 6000MHz CL38 Desktop RAM (White),Team,"৳ 28,000","৳ 30,000","৳ 2,000",Out of Stock
RAM,Team Delta RGB 32GB DDR5 6000MHz CL38 Desktop RAM (Black),Team,"৳ 18,500","৳ 19,000",৳ 500,Out of Stock
RAM,Team Delta RGB 64GB (2x32GB) DDR5 6000MHz CL38 Desktop RAM (Black),Team,"৳ 28,000","৳ 30,000","৳ 2,000",Out of Stock
RAM,Lexar ARES RGB 32GB Kit 6400MHz CL32 DDR5 Desktop RAM - White,Lexar,"৳ 29,500","৳ 30,000",৳ 500,Out of Stock
RAM,Kingston Fury Beast RGB 8GB DDR4 3200MHz CL16 Desktop RAM,Kingston,"৳ 4,900","৳ 5,500",৳ 600,Out of Stock
RAM,Kingston Fury Beast RGB 8GB DDR4 3200MHz Desktop RAM,Kingston,"৳ 3,400","৳ 3,500",৳ 100,Out of Stock
RAM,Microfrom 8GB 3200Mhz DDR4 Desktop RAM,Microfrom,"৳ 5,000","৳ 6,000","৳ 1,000",Out of Stock
RAM,AITC Kingsman 8GB CL16 DDR4 2666Mhz Desktop Ram,AITC,"৳ 6,300","৳ 7,000",৳ 700,Out of Stock
RAM,AITC Kingsman 16GB DDR4 3200Mhz Innovator Desktop Ram With Heatsink,AITC,"৳ 4,250","৳ 4,500",৳ 250,Out of Stock
RAM,G.Skill Trident Z5 RGB 32GB DDR5 5600MHz CL30 Black Desktop RAM,G.Skill,"৳ 29,500","৳ 30,500","৳ 1,000",Out of Stock
RAM,G.Skill Trident Z5 RGB 32GB DDR5 6000MHz CL32 Silver Desktop RAM,G.Skill,"৳ 29,800","৳ 30,500",৳ 700,Out of Stock
RAM,Pc Power Ultron 8GB DDR4 3200MHz CL22 Desktop RAM,Pc,"৳ 2,800","৳ 3,500",৳ 700,Out of Stock
RAM,LEXAR THOR OC 32GB (2x16GB) 6000MHZ DDR5 CL32 Desktop RAM,LEXAR,"৳ 28,000","৳ 29,000","৳ 1,000",Out of Stock
RAM,Lexar Ares RGB 32GB (2 x 16GB) DDR5 7200MHz Gaming Desktop RAM,Lexar,"৳ 32,000","৳ 34,000","৳ 2,000",Out of Stock
RAM,"৳ 19,500",৳,Out of Stock,Out of Stock,Lexar Ares RGB 32GB(16x2) Kit DDR5 6400MHz Gaming Desktop Memory,Out of Stock
RAM,Neo Forza NMGD580E82-5200EI10 8GB 5200Mhz DDR5 RGB Desktop Ram,Neo,"৳ 5,500","৳ 5,900",৳ 400,Out of Stock
RAM,Neo Forza NMGD416E82-3600DF10 16GB 3600MHz DDR4 RGB Desktop Ram,Neo,"৳ 7,800","৳ 8,500",৳ 700,Out of Stock
RAM,Neo Forza NMGD480E82-3600DF10 8GB 3600MHz DDR4 RGB Desktop Ram,Neo,"৳ 3,400","৳ 4,500","৳ 1,100",Out of Stock
RAM,Neo Forza NMUD480E82 8GB 3200MHz DDR4 Desktop Ram,Neo,"৳ 4,500","৳ 4,600",৳ 100,Out of Stock
RAM,Crucial Pro 32GB (16GBx2) 6400MHz DDR5 UDIMM OC Gaming Desktop RAM-White,Crucial,"৳ 30,000","৳ 31,000","৳ 1,000",Out of Stock
RAM,Crucial Pro 32GB (16GBx2) 6400MHz DDR5 UDIMM OC Gaming Desktop RAM,Crucial,"৳ 30,000","৳ 31,000","৳ 1,000",Out of Stock
RAM,Kingston FURY Beast RGB 16GB 6800Mhz CL34 DDR5 Desktop RAM,Kingston,"৳ 16,500","৳ 17,500","৳ 1,000",Out of Stock
RAM,Kingston FURY Beast Special Edition 8GB DDR4 Latency CL16-18-18 3200MHz RGB RAM (White),Kingston,"৳ 5,000","৳ 5,500",৳ 500,Out of Stock
RAM,Kingston Fury Beast 8GB DDR5 5600MHz CL40-40-40 Heatsink Desktop RAM,Kingston,"৳ 6,300","৳ 6,900",৳ 600,Out of Stock
RAM,G.Skill Trident Z5 RGB Series 32GB (2 x 16GB) DDR5 5200MHz Desktop RAM (Silver),G.Skill,"৳ 11,900","৳ 14,000","৳ 2,100",Out of Stock
RAM,Apacer NOX 16GB DDR5 6000MHz Gaming Desktop RAM,Apacer,"৳ 9,500","৳ 10,500","৳ 1,000",Out of Stock
RAM,Apacer NOX 16GB DDR5 5200Mhz Gaming Desktop RAM,Apacer,"৳ 7,800","৳ 8,000",৳ 200,Out of Stock
RAM,Apacer 8GB DDR5 5600Mhz Desktop RAM,Apacer,"৳ 5,700","৳ 6,200",৳ 500,Out of Stock
RAM,PNY XLR8 Gaming EPIC-X 8GB DDR4 3200MHz RGB Desktop RAM (White),PNY,"৳ 4,000","৳ 4,700",৳ 700,Out of Stock
RAM,PNY XLR8 Gaming 32GB (2x16GB) RGB DDR5 6400MHz CL36 Desktop RAM,PNY,"৳ 32,000","৳ 34,000","৳ 2,000",Out of Stock
RAM,PNY XLR8 Gaming 32GB (2x16GB) DDR5 6000MHz CL36 Desktop RAM,PNY,"৳ 14,800","৳ 15,500",৳ 700,Out of Stock
RAM,Smart Raptor 16GB 3200MHz DDR4 CL16 Desktop RAM,Smart,"৳ 3,400","৳ 3,600",৳ 200,Out of Stock
RAM,Smart Raptor 8GB RGB 3200MHz CL16 DDR4 Desktop RAM,Smart,"৳ 4,200","৳ 4,500",৳ 300,Out of Stock
RAM,Smart Raptor 8GB 3200mhz CL16 DDR4 Desktop RAM,Smart,"৳ 3,500","৳ 3,700",৳ 200,Out of Stock
