Component,Product Name,Brand,Current Price,Old Price,Discount Amount,Stock Status
Motherboard,MSI PRO Z890-P LGA 1851 DDR5 ATX Motherboard,MSI,"৳ 34,300","৳ 36,500","৳ 2,200",In Stock
Motherboard,MSi PRO Z890-S WIFI DDR5 INTEL Z890 ATX Motherboard,MSi,"৳ 35,800","৳ 38,000","৳ 2,200",In Stock
Motherboard,MSI PRO B860-P DDR5 ATX LGA 1851 Intel Motherboard,MSI,"৳ 26,000","৳ 29,000","৳ 3,000",In Stock
Motherboard,MSI PRO B860-P WIFI DDR5 ATX Intel Motherboard,MSI,"৳ 26,700","৳ 29,500","৳ 2,800",In Stock
Motherboard,MSI MAG B860 TOMAHAWK WIFI DDR5 LGA 1851 ATX Intel Motherboard,MSI,"৳ 33,700","৳ 36,000","৳ 2,300",In Stock
Motherboard,MSI PRO B840-P WIFI AM5 ATX AMD Motherboard,MSI,"৳ 22,000","৳ 25,000","৳ 3,000",In Stock
Motherboard,MSI B840 GAMING PLUS WIFI AM5 ATX AMD Motherboard,MSI,"৳ 23,600","৳ 25,900","৳ 2,300",In Stock
Motherboard,MSi PRO Z890-S WIFI DDR5 WHITE INTEL Z890 ATX White Motherboard,MSi,"৳ 36,800","৳ 39,000","৳ 2,200",In Stock
Motherboard,MSi MEG Z890 UNIFY-X DDR5 INTEL Z890 ATX Motherboard,MSi,"৳ 86,500","৳ 87,000",৳ 500,In Stock
Motherboard,Biostar B650MT AMD AM5 Micro-ATX Motherboard,Biostar,"৳ 10,500","৳ 15,000","৳ 4,500",In Stock
Motherboard,BIOSTAR B550MT V 6.0 DDR4 AMD AM4 Micro ATX Motherboard,BIOSTAR,Checkout Discount 100 TK,"৳ 8,500","৳ 1,700","৳ 10,200"
Motherboard,MSi MPG Z890 EDGE TI WIFI DDR5 ATX White Motherboard,MSi,"৳ 61,000","৳ 62,000","৳ 1,000",In Stock
Motherboard,Revenger H311M-PRO 6th-9th Gen Intel Motherboard,Revenger,"৳ 7,000","৳ 7,500",৳ 500,In Stock
Motherboard,NZXT N7 Z790 LGA1700 ATX intel Gaming Motherboard - Black,NZXT,"৳ 38,800","৳ 40,000","৳ 1,200",In Stock
Motherboard,NZXT N7 Z790 LGA1700 ATX intel Gaming Motherboard - White,NZXT,"৳ 38,800","৳ 40,000","৳ 1,200",In Stock
Motherboard,NZXT N7 B650E AM5 ATX AMD Gaming Motherboard - Black,NZXT,"৳ 38,800","৳ 40,000","৳ 1,200",In Stock
Motherboard,NZXT N7 B650E AM5 ATX AMD Gaming Motherboard - White,NZXT,"৳ 38,800","৳ 40,000","৳ 1,200",In Stock
Motherboard,GIGABYTE H610M K DDR5 Micro ATX 14th/13th/12th Gen LGA1700 Intel Motherboard,GIGABYTE,"৳ 10,400","৳ 11,200",৳ 800,In Stock
Motherboard,Gigabyte X870 GAMING WIFI6 AM5 ATX Motherboard,Gigabyte,"৳ 32,000","৳ 35,000","৳ 3,000",In Stock
Motherboard,Gigabyte B760M K DDR4 14th/ 13th /12th Gen LGA1700 Intel Motherboard,Gigabyte,"৳ 13,000","৳ 13,900",৳ 900,In Stock
Motherboard,GIGABYTE B760M D3HP DDR4 14th Gen Micro ATX Motherboard,GIGABYTE,"৳ 16,500","৳ 17,000",৳ 500,In Stock
Motherboard,GIGABYTE H610M K DDR4 LGA1700 socket 14th-Gen Intel Micro ATX Motherboard,GIGABYTE,"৳ 10,100","৳ 11,500","৳ 1,400",In Stock
Motherboard,ASRock B760M PG Lightning DDR5 14th/13th/12th Gen Micro ATX Motherboard,ASRock,"৳ 16,000","৳ 17,800","৳ 1,800",In Stock
Motherboard,GIGABYTE B760M GAMING PLUS WIFI DDR4 14th/13th/12th Gen Micro ATX Motherboard,GIGABYTE,"৳ 20,000","৳ 21,000","৳ 1,000",In Stock
Motherboard,GIGABYTE B760M E DDR5 14th/13th/12th Gen Micro ATX Motherboard,GIGABYTE,"৳ 14,500","৳ 15,800","৳ 1,300",In Stock
Motherboard,Gigabyte B760M D3HP DDR5 14th 13th and 12th Gen Intel Motherboard,Gigabyte,"৳ 16,400","৳ 17,700","৳ 1,300",In Stock
Motherboard,GIGABYTE Z790 EAGLE Rev 1.0 DDR5 ATX Motherboard,GIGABYTE,"৳ 28,500","৳ 30,000","৳ 1,500",In Stock
Motherboard,Gigabyte Z890 UD LGA1851 DDR5 intel Motherboard,Gigabyte,"৳ 31,500","৳ 32,500","৳ 1,000",In Stock
Motherboard,Gigabyte Z890 UD WIFI6E DDR5 LGA1851 intel Motherboard,Gigabyte,"৳ 33,500","৳ 34,500","৳ 1,000",In Stock
Motherboard,ASRock X870 STEEL LEGEND WiFi AM5 DDR5 ATX AMD Motherboard,ASRock,"৳ 39,999","৳ 45,000","৳ 5,001",In Stock
Motherboard,MSI MPG Z790 CARBON WIFI II DDR5 ATX Motherboard,MSI,"৳ 47,000","৳ 55,000","৳ 8,000",In Stock
Motherboard,ASUS Pro WS TRX50-SAGE WIFI Workstation Motherboard,ASUS,"৳ 128,000","৳ 136,000","৳ 8,000",In Stock
Motherboard,Asus TUF X299 MARK 2 LGA 2066 Motherboard,Asus,"৳ 25,500","৳ 27,500","৳ 2,000",In Stock
Motherboard,Asus PRIME B760M-K D4 LGA1700 mATX 14th intel Motherboard,Asus,"৳ 14,200","৳ 16,500","৳ 2,300",In Stock
Motherboard,ASUS PRIME H510M-F R3.0 LGA1200 Micro-ATX 11th Gen Intel Motherboard,ASUS,"৳ 9,900","৳ 11,000","৳ 1,100",In Stock
Motherboard,ASUS PRIME X870-P-CSM AMD AM5 ATX Motherboard,ASUS,"৳ 41,000","৳ 50,000","৳ 9,000",In Stock
Motherboard,ASUS ROG STRIX X870-A GAMING WIFI AMD AM5 ATX Motherboard (White),ASUS,"৳ 64,500","৳ 70,000","৳ 5,500",In Stock
Motherboard,ASUS ROG STRIX X870E-E Gaming Wifi DDR5 AMD AM5 ATX Motherboard,ASUS,"৳ 81,000","৳ 90,500","৳ 9,500",In Stock
Motherboard,Asus PRIME B760M-F DDR5 LGA1700 mATX Motherboard,Asus,"৳ 14,200","৳ 16,100","৳ 1,900",In Stock
Motherboard,Asus PRIME A620M-K-CSM DDR5 AM5 MATX Motherboard,Asus,"৳ 12,900","৳ 13,500",৳ 600,In Stock
Motherboard,Asus PRIME A620M-K DDR5 AM5 MATX Motherboard,Asus,"৳ 11,400","৳ 13,500","৳ 2,100",In Stock
Motherboard,Asus PRIME B650M-A II DDR5 AM5 mATX Motherboard,Asus,"৳ 16,600","৳ 19,700","৳ 3,100",In Stock
Motherboard,Asus PRIME B650M-F DDR5 AM5 mATX Motherboard,Asus,"৳ 13,750","৳ 16,500","৳ 2,750",In Stock
Motherboard,Asus TUF GAMING B650-E WIFI DDR5 AM5 ATX Motherboard,Asus,"৳ 27,000","৳ 31,500","৳ 4,500",In Stock
Motherboard,GIGABYTE A620M H AM5 Micro-ATX Motherboard,GIGABYTE,"৳ 10,500","৳ 12,000","৳ 1,500",In Stock
Motherboard,Gigabyte B650M AORUS ELITE AX ICE AM5 Micro-ATX Motherboard,Gigabyte,"৳ 28,500","৳ 29,500","৳ 1,000",In Stock
Motherboard,Asus Prime Z890M-PLUS WIFI-CSM LGA1851 mATX Motherboard,Asus,"৳ 37,000","৳ 45,000","৳ 8,000",In Stock
Motherboard,MSI PRO Z890-P WIFI LGA 1851 ATX DDR5 Motherboard,MSI,"৳ 35,800","৳ 39,500","৳ 3,700",In Stock
Motherboard,Gigabyte Z890 AORUS Master Wi-Fi DDR5 AM5 ATX Motherboard,Gigabyte,"৳ 79,000","৳ 84,000","৳ 5,000",In Stock
Motherboard,Gigabyte Z890 EAGLE WIFI7 DDR5 ATX Motherboard,Gigabyte,"৳ 36,500","৳ 37,500","৳ 1,000",In Stock
Motherboard,Gigabyte X870 Aorus Elite Wifi7 DDR5 AM5 ATX Motherboard,Gigabyte,"৳ 45,000","৳ 48,500","৳ 3,500",In Stock
Motherboard,Gigabyte Z890 Aorus Elite WIFI7 DDR5 ATX Motherboard,Gigabyte,"৳ 41,500","৳ 43,000","৳ 1,500",In Stock
Motherboard,Gigabyte X870E AORUS PRO ICE DDR5 AM5 ATX Motherboard,Gigabyte,"৳ 54,000","৳ 56,500","৳ 2,500",In Stock
Motherboard,Asus TUF GAMING Z890-PRO WIFI LGA1851 Intel Motherboard,Asus,"৳ 52,000","৳ 56,000","৳ 4,000",In Stock
Motherboard,Asus Z890 AYW GAMING WIFI W LGA1851 DDR5 Motherboard,Asus,"৳ 42,000","৳ 44,500","৳ 2,500",In Stock
Motherboard,Asus ROG STRIX Z890-F GAMING WIFI DDR5 Intel Motherboard,Asus,"৳ 66,000","৳ 70,500","৳ 4,500",In Stock
Motherboard,Maxsun B760M Gaming ACE Wi-Fi 6E DDR5 Intel Micro-ATX Motherboard,Maxsun,"৳ 15,600","৳ 17,500","৳ 1,900",In Stock
Motherboard,Maxsun Terminator B760M GKD5 ICE DDR5 2.5G ATX Gaming Motherboard,Maxsun,"৳ 17,000","৳ 19,000","৳ 2,000",In Stock
Motherboard,Maxsun Challenger B760 ITX WiFi D5 Mini-ITX Gaming Motherboard,Maxsun,"৳ 15,600","৳ 18,000","৳ 2,400",In Stock
Motherboard,Maxsun Challenger B650M Wi-Fi 5 DDR5 AMD Micro-ATX Motherboard,Maxsun,"৳ 15,500","৳ 16,000",৳ 500,In Stock
Motherboard,Maxsun Terminator B550M 2.5G DDR4 AMD Micro-ATX Motherboard,Maxsun,"৳ 11,900","৳ 13,500","৳ 1,600",In Stock
Motherboard,Maxsun ICraft B760M Wi-Fi 6E DDR5 Micro-ATX Gaming Motherboard,Maxsun,"৳ 19,500","৳ 20,000",৳ 500,In Stock
Motherboard,Maxsun ICraft Z790 ITX WiFi 6E DDR5 Mini-ITX Gaming Motherboard,Maxsun,"৳ 30,000","৳ 32,500","৳ 2,500",In Stock
Motherboard,MSI MAG Z890 TOMAHAWK WIFI LGA 1851 Intel Motherboard,MSI,"৳ 48,500","৳ 52,000","৳ 3,500",In Stock
Motherboard,MSI MEG Z890 ACE LGA 1851 ATX Intel Motherboard,MSI,"৳ 103,900","৳ 105,500","৳ 1,600",In Stock
Motherboard,MSI MPG Z890 CARBON WIFI LGA 1851 ATX Motherboard,MSI,"৳ 77,900","৳ 80,500","৳ 2,600",In Stock
Motherboard,MSI Z890 GAMING PLUS WIFI LGA 1851 DDR5 intel Motherboard,MSI,"৳ 44,900","৳ 49,500","৳ 4,600",In Stock
Motherboard,MSI PRO Z890-A WIFI LGA 1851 ATX DDR5 Motherboard,MSI,"৳ 42,600","৳ 48,500","৳ 5,900",In Stock
Motherboard,GIGABYTE B650 UD AC AM5 ATX Motherboard,GIGABYTE,"৳ 24,800","৳ 28,000","৳ 3,200",In Stock
Motherboard,ASUS ROG Strix X870-F Gaming Wifi DDR5 AMD AM5 ATX Motherboard,ASUS,"৳ 68,500","৳ 70,500","৳ 2,000",In Stock
Motherboard,Asus TUF GAMING X870-PLUS WIFI DDR5 AMD AM5 ATX Motherboard,Asus,"৳ 53,000","৳ 65,100","৳ 12,100",In Stock
Motherboard,ASUS PRIME X870-P WIFI-CSM AMD AM5 ATX Motherboard,ASUS,"৳ 43,000","৳ 55,000","৳ 12,000",In Stock
Motherboard,ASUS ProArt X870E-Creator WiFi AMD AM5 ATX Motherboard,ASUS,"৳ 76,000","৳ 80,000","৳ 4,000",In Stock
Motherboard,MSI Pro X870-P Wifi DDR5 AMD AM5 ATX Motherboard,MSI,"৳ 36,200","৳ 45,500","৳ 9,300",In Stock
Motherboard,Gigabyte B650M GAMING PLUS WIFI DDR5 AM5 Motherboard,Gigabyte,"৳ 19,500","৳ 24,000","৳ 4,500",In Stock
Motherboard,Gigabyte X870E Aorus Master DDR5 AM5 ATX Motherboard,Gigabyte,"৳ 74,500","৳ 78,500","৳ 4,000",In Stock
Motherboard,MSI PRO H610M-S DDR4 m-ATX 14th Gen Intel Motherboard,MSI,"৳ 9,700","৳ 10,900","৳ 1,200",In Stock
Motherboard,ASRock B650M Pro RS WiFi AM5 AMD Motherboard,ASRock,"৳ 19,999","৳ 21,500","৳ 1,501",In Stock
Motherboard,ASRock B650M PG Lightning WiFi AM5 DDR5 AMD Motherboard,ASRock,"৳ 18,400","৳ 21,000","৳ 2,600",In Stock
Motherboard,GIGABYTE B650M H AM5 DDR5 Micro-ATX Motherboard,GIGABYTE,"৳ 13,600","৳ 14,500",৳ 900,In Stock
Motherboard,GIGABYTE H510M K 11th Gen DDR4 Micro ATX Motherboard,GIGABYTE,"৳ 9,900","৳ 10,200",৳ 300,In Stock
Motherboard,GIGABYTE Z790 D 14th Gen DDR5 ATX Motherboard,GIGABYTE,"৳ 27,500","৳ 29,000","৳ 1,500",In Stock
Motherboard,GIGABYTE B650 EAGLE AX AM5 AMD DDR5 Motherboard,GIGABYTE,"৳ 26,000","৳ 33,000","৳ 7,000",In Stock
Motherboard,MSI B650M GAMING Plus WIFI AMD AM5 mATX Motherboard,MSI,"৳ 21,000","৳ 25,000","৳ 4,000",In Stock
Motherboard,Biostar H610MT-E Intel 12th/13th/14th Gen DDR5 mATX Motherboard,Biostar,Checkout Discount 100 TK,"৳ 9,300",৳ 800,"৳ 10,100"
Motherboard,Biostar H610MS Intel 12th/13th/14th Gen DDR5 mATX Motherboard,Biostar,Checkout Discount 100 TK,"৳ 8,800",৳ 700,"৳ 9,500"
Motherboard,Biostar B760A-SILVER Intel 12th/13th/14th Gen DDR5 ATX Motherboard,Biostar,Checkout Discount 100 TK,"৳ 19,900","৳ 3,100","৳ 23,000"
Motherboard,Biostar B650MT-E PRO AMD AM5 mATX Motherboard,Biostar,Checkout Discount 100 TK,"৳ 14,100","৳ 2,400","৳ 16,500"
Motherboard,ASUS PRIME H610I-PLUS D4 DDR4 14th to 12th Gen ATX Motherboard,ASUS,"৳ 16,500","৳ 18,100","৳ 1,600",In Stock
Motherboard,ASUS PRIME H770-PLUS DDR5 14th to 12th Gen ATX Motherboard,ASUS,"৳ 26,800","৳ 30,200","৳ 3,400",In Stock
Motherboard,MSI B650M GAMING WIFI mATX AM5 Motherboard,MSI,"৳ 17,700","৳ 22,500","৳ 4,800",In Stock
Motherboard,MSI PRO H610M-G DDR5 Intel 14th Gen Micro-ATX Motherboard,MSI,"৳ 11,000","৳ 12,000","৳ 1,000",In Stock
Motherboard,Maxsun B760M Gaming Gank Wifi DDR5 Micro ATX Motherboard,Maxsun,"৳ 12,800","৳ 16,800","৳ 4,000",In Stock
Motherboard,"GIGABYTE Z790 EAGLE AX 14th, 13th, and 12th Gen ATX Motherboard",GIGABYTE,"৳ 31,500","৳ 32,500","৳ 1,000",In Stock
Motherboard,MAXSUN Challenger A520M-K DDR4 Motherboard,MAXSUN,"৳ 7,800","৳ 8,400",৳ 600,In Stock
Motherboard,MAXSUN Challenger B450M AM4 M-ATXMotherboard,MAXSUN,"৳ 7,300","৳ 7,500",৳ 200,In Stock
Motherboard,Asus PRIME B450M-K II DDR4 AMD AM4 mATX Motherboard,Asus,"৳ 9,100","৳ 10,500","৳ 1,400",In Stock
Motherboard,Gigabyte B650M D3HP DDR5 M-ATX AMD Motherboard,Gigabyte,"৳ 17,000","৳ 18,500","৳ 1,500",In Stock
Motherboard,Gigabyte B650M Gaming X AX DDR5 M-ATX AMD Motherboard,Gigabyte,"৳ 25,200","৳ 30,500","৳ 5,300",In Stock
Motherboard,Gigabyte B650M D3HP AX AM5 AMD M-ATX Motherboard,Gigabyte,"৳ 19,000","৳ 19,500",৳ 500,In Stock
Motherboard,MSI B760M PROJECT ZERO DDR5 mATX Motherboard,MSI,"৳ 24,000","৳ 26,000","৳ 2,000",In Stock
Motherboard,Asus TUF GAMING B650-PLUS WIFI AM5 ATX Motherboard,Asus,"৳ 33,700","৳ 37,500","৳ 3,800",In Stock
Motherboard,MSI B650M Project Zero AM5 Micro-ATX Motherboard,MSI,"৳ 24,000","৳ 28,000","৳ 4,000",In Stock
Motherboard,MAXSUN H610M 666 WiFi 6 DDR4 Motherboard,MAXSUN,"৳ 10,100","৳ 10,500",৳ 400,In Stock
Motherboard,MAXSUN Terminator B760M D4 WIFI6E Motherboard,MAXSUN,"৳ 16,500","৳ 18,500","৳ 2,000",In Stock
Motherboard,MAXSUN Challenger H510M-R DDR4 Motherboard,MAXSUN,"৳ 8,500","৳ 9,500","৳ 1,000",In Stock
Motherboard,MSI PRO B650M-B Gaming DDR5 AMD m-ATX Motherboard,MSI,"৳ 13,500","৳ 13,900",৳ 400,In Stock
Motherboard,ARKTEK AK-H81M EL LGA1150 Dual Channel DDR3 Micro-ATX Motherboard,ARKTEK,"৳ 4,700","৳ 5,450",৳ 750,In Stock
Motherboard,ARKTEK AK-G41M EL LGA775 Dual Channel DDR3 Micro-ATX Motherboard,ARKTEK,"৳ 3,600","৳ 4,200",৳ 600,In Stock
Motherboard,Biostar A520MS DDR4 AMD AM4 Micro-ATX Motherboard,Biostar,Checkout Discount 100 TK,"৳ 7,900",৳ 600,"৳ 8,500"
Motherboard,Gigabyte H81M-H M.2 rev. 1.0 LGA1150 Motherboard,Gigabyte,"৳ 8,700","৳ 9,300",৳ 600,In Stock
Motherboard,MSI B760M GAMING PLUS WIFI DDR5 Intel ATX Motherboard,MSI,"৳ 18,400","৳ 22,000","৳ 3,600",In Stock
Motherboard,MSI MPG Z790 CARBON MAX WIFI 14th Gen ATX Motherboard,MSI,"৳ 48,990","৳ 52,000","৳ 3,010",In Stock
Motherboard,MSI PRO Z790-A WIFI DDR4 Intel 14th Gen ATX Motherboard,MSI,"৳ 28,200","৳ 28,900",৳ 700,In Stock
Motherboard,MSI PRO H610M-E DDR5 Intel 14th Gen Micro-ATX Motherboard,MSI,"৳ 10,300","৳ 11,300","৳ 1,000",In Stock
Motherboard,Gigabyte H610M H 14th/13th Gen DDR5 Micro ATX Motherboard,Gigabyte,"৳ 10,600","৳ 11,200",৳ 600,In Stock
Motherboard,MSI PRO B760M-E DDR5 14TH GEN Motherboard,MSI,"৳ 12,700","৳ 15,000","৳ 2,300",In Stock
Motherboard,Biostar B760M-SILVER DDR5 14th Gen mATX Motherboard,Biostar,"৳ 19,400","৳ 21,200","৳ 1,800",In Stock
Motherboard,BIOSTAR B760MX2-E DDR5 12th/13th mATX Gaming Motherboard,BIOSTAR,Checkout Discount 400 TK,"৳ 11,500",৳ 200,"৳ 11,700"
Motherboard,BIOSTAR B760MX2-E D4 INTEL B760 Micro ATX Gaming Motherboard,BIOSTAR,300 TK Checkout Discount,"৳ 11,100","৳ 1,100","৳ 12,200"
Motherboard,BIOSTAR B760MZ-E PRO DDR5 14TH GEN MOTHERBOARD,BIOSTAR,Checkout Discount 100 TK,"৳ 13,100","৳ 1,900","৳ 15,000"
Motherboard,MAXSUN Challenger B760M-N D5 12th/13th Gen Motherboard,MAXSUN,"৳ 11,300","৳ 13,800","৳ 2,500",In Stock
Motherboard,BIOSTAR H610MH D5 12th & 13th Gen Micro ATX Intel Motherboard,BIOSTAR,"৳ 9,000","৳ 10,300","৳ 1,300",In Stock
Motherboard,Maxsun Terminator Z790M D5 WIFI 12th/13th Gen Motherboard,Maxsun,"৳ 24,900","৳ 27,000","৳ 2,100",In Stock
Motherboard,BIOSTAR Z590MHP 11TH/10TH GEN MICRO ATX MOTHERBOARD,BIOSTAR,Checkout Discount 100 TK,"৳ 7,600","৳ 2,900","৳ 10,500"
Motherboard,MSI PRO B650-S WIFI DDR5 AMD AM5 MOTHERBOARD,MSI,"৳ 19,400","৳ 22,500","৳ 3,100",In Stock
Motherboard,GIGABYTE B450M K AMD AM4 ULTRA DURABLE DDR4 MICRO ATX MOTHERBOARD,GIGABYTE,"৳ 7,800","৳ 9,500","৳ 1,700",In Stock
Motherboard,ASUS EX-B650M-V7 AMD AM5 DDR5 MICRO-ATX MOTHERBOARD,ASUS,"৳ 15,800","৳ 16,900","৳ 1,100",In Stock
Motherboard,MSI MAG B760M MORTAR II LGA1700 14TH GEN INTEL MATX MOTHERBOARDS,MSI,"৳ 21,800","৳ 22,500",৳ 700,In Stock
Motherboard,MSI MPG Z790 EDGE TI MAX WIFI DDR5 ATX Motherboard,MSI,"৳ 43,500","৳ 44,900","৳ 1,400",In Stock
Motherboard,MSI MAG B760M MORTAR WIFI II DDR5 MOTHERBOARD,MSI,"৳ 26,000","৳ 26,500",৳ 500,In Stock
Motherboard,GIGABYTE B650M S2H AMD AM5 DDR5 MICRO ATX MOTHERBOARD,GIGABYTE,"৳ 13,400","৳ 15,000","৳ 1,600",In Stock
Motherboard,GIGABYTE B760 DS3H DDR5 13TH AND 12TH GEN INTEL MOTHERBOARD,GIGABYTE,"৳ 19,500","৳ 21,200","৳ 1,700",In Stock
Motherboard,GIGABYTE B550M K AMD AM4 ULTRA DURABLE MICRO ATX MOTHERBOARD,GIGABYTE,"৳ 11,200","৳ 13,500","৳ 2,300",In Stock
Motherboard,BIOSTAR B450MX-S AM4 MICRO ATX DDR4 AMD MOTHERBOARD,BIOSTAR,Checkout Discount 100 TK,"৳ 8,400",৳ 800,"৳ 9,200"
Motherboard,ASROCK B760 PRO RS DDR5 12TH & 13TH GEN ATX MOTHERBOARD,ASROCK,"৳ 21,500","৳ 22,800","৳ 1,300",In Stock
Motherboard,ASUS TUF GAMING A620M-PLUS WIFI AMD AM5 DDR5 MICRO-ATX MOTHERBOARD,ASUS,"৳ 19,300","৳ 21,500","৳ 2,200",In Stock
Motherboard,ASUS TUF GAMING B650M-E AMD AM5 DDR5 MICRO-ATX MOTHERBOARD,ASUS,"৳ 27,500","৳ 31,000","৳ 3,500",In Stock
Motherboard,ASUS TUF GAMING B650M-E WIFI AMD AM5 DDR5 MICRO-ATX MOTHERBOARD,ASUS,"৳ 29,000","৳ 33,000","৳ 4,000",In Stock
Motherboard,GIGABYTE A620M S2H AM5 MICRO-ATX AMD DDR5 MOTHERBOARD,GIGABYTE,"৳ 13,000","৳ 16,300","৳ 3,300",In Stock
Motherboard,GIGABYTE B650M K AM5 AMD DDR5 MICRO-ATX MOTHERBOARD,GIGABYTE,"৳ 14,700","৳ 15,500",৳ 800,In Stock
Motherboard,BIOSTAR H610MHP 12TH/13TH GEN MICRO ATX INTEL MOTHERBOARD,BIOSTAR,Checkout Discount 100 TK,"৳ 8,500","৳ 1,000","৳ 9,500"
Motherboard,MSI MAG B760M MORTAR DDR5 MOTHERBOARD,MSI,"৳ 21,800","৳ 25,700","৳ 3,900",In Stock
Motherboard,MSI MAG B760M MORTAR MAX WIFI DDR5 MOTHERBOARD,MSI,"৳ 26,000","৳ 27,000","৳ 1,000",In Stock
Motherboard,ASROCK A520M-HVS AM4 DDR4 MICRO ATX AMD MOTHERBOARD,ASROCK,"৳ 8,100","৳ 9,500","৳ 1,400",In Stock
Motherboard,MSI B450M-A PRO MAX II AMD AM4 DDR4 ATX Motherboard,MSI,"৳ 7,800","৳ 9,500","৳ 1,700",In Stock
Motherboard,MSI MPG B650 EDGE WIFI AMD AM5 DDR5 ATX MOTHERBOARD,MSI,"৳ 33,200","৳ 34,500","৳ 1,300",In Stock
Motherboard,GIGABYTE B760M GAMING X DDR5 13TH AND 12TH GEN INTEL MATX MOTHERBOARD,GIGABYTE,"৳ 20,500","৳ 23,500","৳ 3,000",In Stock
Motherboard,ASUS PRIME B760-PLUS INTEL 13TH GEN ATX MOTHERBOARD,ASUS,"৳ 22,800","৳ 26,500","৳ 3,700",In Stock
Motherboard,BIOSTAR A520MT 3RD AND 4TH GEN MICRO ATX AMD RYZEN MOTHERBOARD,BIOSTAR,Checkout Discount 400 TK,"৳ 6,800","৳ 1,700","৳ 8,500"
Motherboard,GIGABYTE B760M H DDR4 INTEL MOTHERBOARD,GIGABYTE,"৳ 13,900","৳ 14,700",৳ 800,In Stock
Motherboard,GIGABYTE Z790 UD DDR5 ATX MOTHERBOARD,GIGABYTE,"৳ 29,500","৳ 30,000",৳ 500,In Stock
Motherboard,MSI PRO B760M-A WIFI DDR5 12TH/13TH GEN MOTHERBOARD,MSI,"৳ 19,400","৳ 20,500","৳ 1,100",In Stock
Motherboard,MSI B650 GAMING PLUS WIFI AM5 ATX MOTHERBOARD,MSI,"৳ 23,500","৳ 24,500","৳ 1,000",In Stock
Motherboard,MSI MPG Z790 EDGE WIFI 13TH & 12TH GEN ATX MOTHERBOARD,MSI,"৳ 44,300","৳ 46,900","৳ 2,600",In Stock
Motherboard,MSI B760M BOMBER WIFI DDR5 ATX MOTHERBOARD,MSI,"৳ 19,200","৳ 20,500","৳ 1,300",In Stock
Motherboard,MSI B760 GAMING PLUS WIFI DDR5 ATX MOTHERBOARD,MSI,"৳ 23,000","৳ 27,500","৳ 4,500",In Stock
Motherboard,MSI PRO B650M-P AM5 MICRO-ATX MOTHERBOARD,MSI,"৳ 15,900","৳ 16,900","৳ 1,000",In Stock
Motherboard,GIGABYTE B760M GAMING X AX DDR5 13TH GEN INTEL MOTHERBOARD,GIGABYTE,"৳ 20,500","৳ 24,200","৳ 3,700",In Stock
Motherboard,GIGABYTE A520M K AMD AM4 ULTRA DURABLE MOTHERBOARD,GIGABYTE,"৳ 7,800","৳ 11,000","৳ 3,200",In Stock
Motherboard,Msi Pro B760M-P DDR5 13th Gen & 12th Gen M-ATX Motherboard,Msi,"৳ 15,300","৳ 15,900",৳ 600,In Stock
Motherboard,ASUS PRIME A520M-A II AM4 MICRO ATX MOTHERBOARD,ASUS,"৳ 11,200","৳ 12,900","৳ 1,700",In Stock
Motherboard,MSI MPG X670E CARBON WIFI AMD AM5 DDR5 ATX MOTHERBOARD,MSI,"৳ 55,700","৳ 59,500","৳ 3,800",In Stock
Motherboard,MSI MEG X670E ACE AMD AM5 DDR5 E-ATX MOTHERBOARD,MSI,"৳ 95,000","৳ 97,500","৳ 2,500",In Stock
Motherboard,MSI MAG B650 TOMAHAWK WIFI AMD AM5 DDR5 MOTHERBOARD,MSI,"৳ 30,600","৳ 33,200","৳ 2,600",In Stock
Motherboard,BIOSTAR B550MX/C PRO AM4 MICRO ATX AMD MOTHERBOARD,BIOSTAR,Checkout Discount 100 TK,"৳ 11,100","৳ 1,400","৳ 12,500"
Motherboard,BIOSTAR B550MX/E PRO MICRO AM4 DDR4 ATX AMD MOTHERBOARD,BIOSTAR,Checkout Discount 100 TK,"৳ 10,900","৳ 1,100","৳ 12,000"
Motherboard,BIOSTAR H310MHP 8TH AND 9TH GEN MICRO ATX INTEL MOTHERBOARD,BIOSTAR,Checkout Discount 100 TK,"৳ 6,800","৳ 1,200","৳ 8,000"
Motherboard,MSI PRO A620M-E DDR5 AMD AM5 MOTHERBOARD,MSI,"৳ 11,500","৳ 13,000","৳ 1,500",In Stock
Motherboard,ASUS PRIME Z790-P D4-CSM 12TH AND 13TH GEN ATX MOTHERBOARD,ASUS,"৳ 29,800","৳ 36,400","৳ 6,600",In Stock
Motherboard,MSI MAG Z790 TOMAHAWK WIFI DDR5 13TH GEN INTEL MOTHERBOARDS,MSI,"৳ 41,700","৳ 42,500",৳ 800,In Stock
Motherboard,ARKTEK AK-H61M EL 2ND GEN AND 3RD GEN LGA 1155 SOCKET MOTHERBOARD,ARKTEK,"৳ 4,500","৳ 6,000","৳ 1,500",In Stock
Motherboard,BIOSTAR A520MH MICRO ATX AMD AM4 MOTHERBOARD,BIOSTAR,Checkout Discount 100 TK,"৳ 6,700","৳ 1,500","৳ 8,200"
Motherboard,MSI MAG B760M MORTAR MAX WIFI DDR4 12TH/13TH GEN MOTHERBOARD,MSI,"৳ 26,000","৳ 27,500","৳ 1,500",In Stock
Motherboard,MSI MAG B760M MORTAR WIFI DDR5 12TH/13TH GEN MOTHERBOARD,MSI,"৳ 26,000","৳ 29,500","৳ 3,500",In Stock
